nodeName	altName	nodeAttr[nodesPresent, ]
ENSG00000163659.13	NA	lightgreen
ENSG00000163681.17	NA	lightgreen
ENSG00000163703.20	NA	lightgreen
ENSG00000163788.14	NA	lightgreen
ENSG00000163807.6	NA	lightgreen
ENSG00000163811.12	NA	lightgreen
ENSG00000163882.10	NA	lightgreen
ENSG00000163935.14	NA	lightgreen
ENSG00000163960.12	NA	lightgreen
ENSG00000164023.15	NA	lightgreen
ENSG00000164038.16	NA	lightgreen
ENSG00000164091.12	NA	lightgreen
ENSG00000164168.8	NA	lightgreen
ENSG00000164169.13	NA	lightgreen
ENSG00000164300.17	NA	lightgreen
ENSG00000164323.15	NA	lightgreen
ENSG00000164342.14	NA	lightgreen
ENSG00000164347.18	NA	lightgreen
ENSG00000164403.15	NA	lightgreen
ENSG00000164466.13	NA	lightgreen
ENSG00000164494.12	NA	lightgreen
ENSG00000164576.12	NA	lightgreen
ENSG00000164597.15	NA	lightgreen
ENSG00000164609.10	NA	lightgreen
ENSG00000164749.13	NA	lightgreen
ENSG00000164754.16	NA	lightgreen
ENSG00000164830.19	NA	lightgreen
ENSG00000164944.12	NA	lightgreen
ENSG00000164961.16	NA	lightgreen
ENSG00000165097.16	NA	lightgreen
ENSG00000165118.15	NA	lightgreen
ENSG00000165119.22	NA	lightgreen
ENSG00000165209.19	NA	lightgreen
ENSG00000165240.22	NA	lightgreen
ENSG00000165259.14	NA	lightgreen
ENSG00000165288.11	NA	lightgreen
ENSG00000165406.16	NA	lightgreen
ENSG00000165689.17	NA	lightgreen
ENSG00000165724.6	NA	lightgreen
ENSG00000165732.14	NA	lightgreen
ENSG00000165813.20	NA	lightgreen
ENSG00000165934.13	NA	lightgreen
ENSG00000165983.15	NA	lightgreen
ENSG00000166326.7	NA	lightgreen
ENSG00000166340.18	NA	lightgreen
ENSG00000166349.11	NA	lightgreen
ENSG00000166454.10	NA	lightgreen
ENSG00000166855.9	NA	lightgreen
ENSG00000166881.10	NA	lightgreen
ENSG00000167113.11	NA	lightgreen
ENSG00000167193.8	NA	lightgreen
ENSG00000167325.15	NA	lightgreen
ENSG00000167447.13	NA	lightgreen
ENSG00000167470.14	NA	lightgreen
ENSG00000167523.15	NA	lightgreen
ENSG00000167578.18	NA	lightgreen
ENSG00000167604.15	NA	lightgreen
ENSG00000167797.8	NA	lightgreen
ENSG00000167996.16	NA	lightgreen
ENSG00000168036.18	NA	lightgreen
ENSG00000168066.22	NA	lightgreen
ENSG00000168438.15	NA	lightgreen
ENSG00000168476.12	NA	lightgreen
ENSG00000168477.21	NA	lightgreen
ENSG00000168538.16	NA	lightgreen
ENSG00000168615.13	NA	lightgreen
ENSG00000168813.17	NA	lightgreen
ENSG00000168827.15	NA	lightgreen
ENSG00000168884.15	NA	lightgreen
ENSG00000168890.14	NA	lightgreen
ENSG00000169221.14	NA	lightgreen
ENSG00000169228.14	NA	lightgreen
ENSG00000169398.20	NA	lightgreen
ENSG00000169689.15	NA	lightgreen
ENSG00000169826.8	NA	lightgreen
ENSG00000169992.10	NA	lightgreen
ENSG00000170088.14	NA	lightgreen
ENSG00000170185.11	NA	lightgreen
ENSG00000170248.15	NA	lightgreen
ENSG00000170260.9	NA	lightgreen
ENSG00000170456.16	NA	lightgreen
ENSG00000170473.17	NA	lightgreen
ENSG00000170558.10	NA	lightgreen
ENSG00000170832.13	NA	lightgreen
ENSG00000170836.13	NA	lightgreen
ENSG00000170871.12	NA	lightgreen
ENSG00000171100.16	NA	lightgreen
ENSG00000171161.13	NA	lightgreen
ENSG00000171169.9	NA	lightgreen
ENSG00000171766.17	NA	lightgreen
ENSG00000171853.16	NA	lightgreen
ENSG00000171867.18	NA	lightgreen
ENSG00000171940.14	NA	lightgreen
ENSG00000172292.15	NA	lightgreen
ENSG00000172340.15	NA	lightgreen
ENSG00000172375.14	NA	lightgreen
ENSG00000172380.6	NA	lightgreen
ENSG00000172890.13	NA	lightgreen
ENSG00000172922.11	NA	lightgreen
ENSG00000173531.16	NA	lightgreen
ENSG00000173653.8	NA	lightgreen
ENSG00000173812.11	NA	lightgreen
ENSG00000173852.16	NA	lightgreen
ENSG00000173905.9	NA	lightgreen
ENSG00000173928.4	NA	lightgreen
ENSG00000173992.9	NA	lightgreen
ENSG00000174032.17	NA	lightgreen
ENSG00000174109.5	NA	lightgreen
ENSG00000174125.8	NA	lightgreen
ENSG00000174365.22	NA	lightgreen
ENSG00000174586.11	NA	lightgreen
ENSG00000174738.13	NA	lightgreen
ENSG00000174744.14	NA	lightgreen
ENSG00000174775.18	NA	lightgreen
ENSG00000174780.17	NA	lightgreen
ENSG00000174891.14	NA	lightgreen
ENSG00000175216.15	NA	lightgreen
ENSG00000175309.15	NA	lightgreen
ENSG00000175390.15	NA	lightgreen
ENSG00000175595.16	NA	lightgreen
ENSG00000175711.9	NA	lightgreen
ENSG00000175826.12	NA	lightgreen
ENSG00000176022.7	NA	lightgreen
ENSG00000176058.13	NA	lightgreen
ENSG00000176105.14	NA	lightgreen
ENSG00000176390.12	NA	lightgreen
ENSG00000176410.8	NA	lightgreen
ENSG00000176542.10	NA	lightgreen
ENSG00000176973.8	NA	lightgreen
ENSG00000177058.12	NA	lightgreen
ENSG00000177119.17	NA	lightgreen
ENSG00000177189.14	NA	lightgreen
ENSG00000177192.14	NA	lightgreen
ENSG00000177311.12	NA	lightgreen
ENSG00000177613.9	NA	lightgreen
ENSG00000177707.11	NA	lightgreen
ENSG00000178149.17	NA	lightgreen
ENSG00000178385.15	NA	lightgreen
ENSG00000178467.18	NA	lightgreen
ENSG00000178502.6	NA	lightgreen
ENSG00000178700.9	NA	lightgreen
ENSG00000178922.18	NA	lightgreen
ENSG00000178974.11	NA	lightgreen
ENSG00000179119.15	NA	lightgreen
ENSG00000179152.20	NA	lightgreen
ENSG00000179195.16	NA	lightgreen
ENSG00000179262.10	NA	lightgreen
ENSG00000179295.19	NA	lightgreen
ENSG00000179862.7	NA	lightgreen
ENSG00000179922.6	NA	lightgreen
ENSG00000179943.8	NA	lightgreen
ENSG00000180035.13	NA	lightgreen
ENSG00000180263.14	NA	lightgreen
ENSG00000180346.5	NA	lightgreen
ENSG00000180398.13	NA	lightgreen
ENSG00000180488.17	NA	lightgreen
ENSG00000180776.17	NA	lightgreen
ENSG00000181220.18	NA	lightgreen
ENSG00000181315.11	NA	lightgreen
ENSG00000182173.14	NA	lightgreen
ENSG00000182208.15	NA	lightgreen
ENSG00000182621.19	NA	lightgreen
ENSG00000183309.12	NA	lightgreen
ENSG00000183814.16	NA	lightgreen
ENSG00000183955.14	NA	lightgreen
ENSG00000184162.15	NA	lightgreen
ENSG00000184209.15	NA	lightgreen
ENSG00000184428.13	NA	lightgreen
ENSG00000184432.11	NA	lightgreen
ENSG00000184500.16	NA	lightgreen
ENSG00000184992.13	NA	lightgreen
ENSG00000185009.13	NA	lightgreen
ENSG00000185043.13	NA	lightgreen
ENSG00000185163.10	NA	lightgreen
ENSG00000185168.7	NA	lightgreen
ENSG00000185298.13	NA	lightgreen
ENSG00000185730.8	NA	lightgreen
ENSG00000185909.15	NA	lightgreen
ENSG00000186522.15	NA	lightgreen
ENSG00000186660.15	NA	lightgreen
ENSG00000187097.13	NA	lightgreen
ENSG00000187699.10	NA	lightgreen
ENSG00000187778.14	NA	lightgreen
ENSG00000188419.14	NA	lightgreen
ENSG00000188486.4	NA	lightgreen
ENSG00000188554.15	NA	lightgreen
ENSG00000188559.16	NA	lightgreen
ENSG00000188641.14	NA	lightgreen
ENSG00000188760.11	NA	lightgreen
ENSG00000188906.17	NA	lightgreen
ENSG00000189308.11	NA	lightgreen
ENSG00000189362.12	NA	lightgreen
ENSG00000196177.13	NA	lightgreen
ENSG00000196388.9	NA	lightgreen
ENSG00000196455.8	NA	lightgreen
ENSG00000196476.12	NA	lightgreen
ENSG00000196544.8	NA	lightgreen
ENSG00000196712.20	NA	lightgreen
ENSG00000196715.7	NA	lightgreen
ENSG00000196914.9	NA	lightgreen
ENSG00000197081.16	NA	lightgreen
ENSG00000197355.11	NA	lightgreen
ENSG00000197363.11	NA	lightgreen
ENSG00000197579.8	NA	lightgreen
ENSG00000197771.13	NA	lightgreen
ENSG00000197863.9	NA	lightgreen
ENSG00000198018.7	NA	lightgreen
ENSG00000198162.12	NA	lightgreen
ENSG00000198205.7	NA	lightgreen
ENSG00000198301.12	NA	lightgreen
ENSG00000198324.14	NA	lightgreen
ENSG00000198431.18	NA	lightgreen
ENSG00000198589.15	NA	lightgreen
ENSG00000198663.17	NA	lightgreen
ENSG00000198677.13	NA	lightgreen
ENSG00000198718.13	NA	lightgreen
ENSG00000198730.9	NA	lightgreen
ENSG00000198734.12	NA	lightgreen
ENSG00000198836.11	NA	lightgreen
ENSG00000198876.13	NA	lightgreen
ENSG00000198894.8	NA	lightgreen
ENSG00000198917.13	NA	lightgreen
ENSG00000198924.8	NA	lightgreen
ENSG00000198961.10	NA	lightgreen
ENSG00000198964.14	NA	lightgreen
ENSG00000203879.12	NA	lightgreen
ENSG00000203993.7	NA	lightgreen
ENSG00000204120.16	NA	lightgreen
ENSG00000204227.5	NA	lightgreen
ENSG00000204344.16	NA	lightgreen
ENSG00000204564.12	NA	lightgreen
ENSG00000204611.7	NA	lightgreen
ENSG00000204839.9	NA	lightgreen
ENSG00000204991.11	NA	lightgreen
ENSG00000205339.10	NA	lightgreen
ENSG00000205593.12	NA	lightgreen
ENSG00000205643.11	NA	lightgreen
ENSG00000205913.7	NA	lightgreen
ENSG00000205937.12	NA	lightgreen
ENSG00000206527.10	NA	lightgreen
ENSG00000213015.9	NA	lightgreen
ENSG00000213397.12	NA	lightgreen
ENSG00000213463.5	NA	lightgreen
ENSG00000213523.12	NA	lightgreen
ENSG00000213625.9	NA	lightgreen
ENSG00000213949.10	NA	lightgreen
ENSG00000214106.9	NA	lightgreen
ENSG00000214787.11	NA	lightgreen
ENSG00000215301.11	NA	lightgreen
ENSG00000215375.7	NA	lightgreen
ENSG00000215788.11	NA	lightgreen
ENSG00000217128.13	NA	lightgreen
ENSG00000217930.8	NA	lightgreen
ENSG00000218891.5	NA	lightgreen
ENSG00000219200.12	NA	lightgreen
ENSG00000220205.10	NA	lightgreen
ENSG00000221963.6	NA	lightgreen
ENSG00000221968.9	NA	lightgreen
ENSG00000224470.9	NA	lightgreen
ENSG00000225177.6	NA	lightgreen
ENSG00000225733.8	NA	lightgreen
ENSG00000227345.9	NA	lightgreen
ENSG00000228146.8	NA	lightgreen
ENSG00000230124.8	NA	lightgreen
ENSG00000233392.5	NA	lightgreen
ENSG00000235109.8	NA	lightgreen
ENSG00000239569.5	NA	lightgreen
ENSG00000239779.7	NA	lightgreen
ENSG00000239857.7	NA	lightgreen
ENSG00000240184.7	NA	lightgreen
ENSG00000240801.1	NA	lightgreen
ENSG00000241316.8	NA	lightgreen
ENSG00000241878.12	NA	lightgreen
ENSG00000244165.2	NA	lightgreen
ENSG00000244242.2	NA	lightgreen
ENSG00000244462.8	NA	lightgreen
ENSG00000250479.9	NA	lightgreen
ENSG00000250644.3	NA	lightgreen
ENSG00000253525.1	NA	lightgreen
ENSG00000253710.5	NA	lightgreen
ENSG00000254531.3	NA	lightgreen
ENSG00000255284.4	NA	lightgreen
ENSG00000256514.1	NA	lightgreen
ENSG00000256771.5	NA	lightgreen
ENSG00000257093.7	NA	lightgreen
ENSG00000257594.4	NA	lightgreen
ENSG00000257704.4	NA	lightgreen
ENSG00000258790.1	NA	lightgreen
ENSG00000260032.2	NA	lightgreen
ENSG00000260257.2	NA	lightgreen
ENSG00000260260.3	NA	lightgreen
ENSG00000260916.8	NA	lightgreen
ENSG00000261829.1	NA	lightgreen
ENSG00000262664.3	NA	lightgreen
ENSG00000263731.1	NA	lightgreen
ENSG00000266412.6	NA	lightgreen
ENSG00000266964.6	NA	lightgreen
ENSG00000267169.2	NA	lightgreen
ENSG00000267303.1	NA	lightgreen
ENSG00000267317.2	NA	lightgreen
ENSG00000268350.8	NA	lightgreen
ENSG00000269293.5	NA	lightgreen
ENSG00000269335.7	NA	lightgreen
ENSG00000269609.6	NA	lightgreen
ENSG00000269958.1	NA	lightgreen
ENSG00000272455.1	NA	lightgreen
ENSG00000273749.5	NA	lightgreen
ENSG00000273899.5	NA	lightgreen
ENSG00000275410.6	NA	lightgreen
ENSG00000276570.1	NA	lightgreen
ENSG00000277258.5	NA	lightgreen
ENSG00000278615.5	NA	lightgreen
ENSG00000278619.5	NA	lightgreen
ENSG00000278784.1	NA	lightgreen
ENSG00000279457.4	NA	lightgreen
ENSG00000284691.1	NA	lightgreen
ENSG00000288938.1	NA	lightgreen
ENSG00000288953.1	NA	lightgreen
ENSG00000289694.1	NA	lightgreen
ENSG00000289754.1	NA	lightgreen
ENSG00000290689.1	NA	lightgreen
ENSG00000291080.1	NA	lightgreen
ENSG00000291158.1	NA	lightgreen
ENSG00000291164.1	NA	lightgreen
ENSG00000291176.1	NA	lightgreen
ENSG00000291214.1	NA	lightgreen
ENSG00000291317.1	NA	lightgreen
