nodeName	altName	nodeAttr[nodesPresent, ]
ENSG00000171055.15	NA	brown
ENSG00000171109.19	NA	brown
ENSG00000171148.14	NA	brown
ENSG00000171150.9	NA	brown
ENSG00000171155.8	NA	brown
ENSG00000171204.13	NA	brown
ENSG00000171262.11	NA	brown
ENSG00000171425.10	NA	brown
ENSG00000171448.9	NA	brown
ENSG00000171492.14	NA	brown
ENSG00000171681.13	NA	brown
ENSG00000171714.13	NA	brown
ENSG00000171759.10	NA	brown
ENSG00000171862.15	NA	brown
ENSG00000171865.10	NA	brown
ENSG00000171928.14	NA	brown
ENSG00000172007.7	NA	brown
ENSG00000172046.21	NA	brown
ENSG00000172086.9	NA	brown
ENSG00000172115.9	NA	brown
ENSG00000172239.14	NA	brown
ENSG00000172262.12	NA	brown
ENSG00000172466.16	NA	brown
ENSG00000172469.17	NA	brown
ENSG00000172493.23	NA	brown
ENSG00000172500.13	NA	brown
ENSG00000172594.13	NA	brown
ENSG00000172671.20	NA	brown
ENSG00000172757.13	NA	brown
ENSG00000172766.19	NA	brown
ENSG00000172795.17	NA	brown
ENSG00000172817.4	NA	brown
ENSG00000172819.17	NA	brown
ENSG00000172830.13	NA	brown
ENSG00000172845.18	NA	brown
ENSG00000172869.15	NA	brown
ENSG00000172954.14	NA	brown
ENSG00000172977.13	NA	brown
ENSG00000173039.20	NA	brown
ENSG00000173041.12	NA	brown
ENSG00000173145.11	NA	brown
ENSG00000173273.17	NA	brown
ENSG00000173276.14	NA	brown
ENSG00000173451.7	NA	brown
ENSG00000173511.10	NA	brown
ENSG00000173542.9	NA	brown
ENSG00000173597.9	NA	brown
ENSG00000173611.18	NA	brown
ENSG00000173674.11	NA	brown
ENSG00000173726.11	NA	brown
ENSG00000173744.18	NA	brown
ENSG00000173801.17	NA	brown
ENSG00000173889.16	NA	brown
ENSG00000174010.10	NA	brown
ENSG00000174106.3	NA	brown
ENSG00000174173.7	NA	brown
ENSG00000174233.12	NA	brown
ENSG00000174292.13	NA	brown
ENSG00000174373.17	NA	brown
ENSG00000174442.12	NA	brown
ENSG00000174485.16	NA	brown
ENSG00000174579.5	NA	brown
ENSG00000174606.14	NA	brown
ENSG00000174695.10	NA	brown
ENSG00000174720.18	NA	brown
ENSG00000174796.12	NA	brown
ENSG00000174839.13	NA	brown
ENSG00000174840.9	NA	brown
ENSG00000174842.17	NA	brown
ENSG00000174915.12	NA	brown
ENSG00000174953.14	NA	brown
ENSG00000174996.12	NA	brown
ENSG00000175073.8	NA	brown
ENSG00000175087.10	NA	brown
ENSG00000175104.15	NA	brown
ENSG00000175105.8	NA	brown
ENSG00000175137.11	NA	brown
ENSG00000175213.3	NA	brown
ENSG00000175348.11	NA	brown
ENSG00000175387.16	NA	brown
ENSG00000175467.15	NA	brown
ENSG00000175548.9	NA	brown
ENSG00000175550.8	NA	brown
ENSG00000175573.7	NA	brown
ENSG00000175582.20	NA	brown
ENSG00000175893.12	NA	brown
ENSG00000175895.5	NA	brown
ENSG00000175931.13	NA	brown
ENSG00000176018.13	NA	brown
ENSG00000176055.10	NA	brown
ENSG00000176087.16	NA	brown
ENSG00000176155.21	NA	brown
ENSG00000176476.9	NA	brown
ENSG00000176623.12	NA	brown
ENSG00000176624.12	NA	brown
ENSG00000176714.10	NA	brown
ENSG00000176715.17	NA	brown
ENSG00000176853.16	NA	brown
ENSG00000177030.19	NA	brown
ENSG00000177034.18	NA	brown
ENSG00000177105.10	NA	brown
ENSG00000177125.6	NA	brown
ENSG00000177150.13	NA	brown
ENSG00000177200.18	NA	brown
ENSG00000177239.16	NA	brown
ENSG00000177425.11	NA	brown
ENSG00000177485.7	NA	brown
ENSG00000177565.19	NA	brown
ENSG00000177683.14	NA	brown
ENSG00000177694.16	NA	brown
ENSG00000177732.9	NA	brown
ENSG00000177879.17	NA	brown
ENSG00000177888.8	NA	brown
ENSG00000177889.10	NA	brown
ENSG00000177917.12	NA	brown
ENSG00000177963.15	NA	brown
ENSG00000178074.6	NA	brown
ENSG00000178075.20	NA	brown
ENSG00000178177.17	NA	brown
ENSG00000178202.14	NA	brown
ENSG00000178397.13	NA	brown
ENSG00000178425.14	NA	brown
ENSG00000178567.8	NA	brown
ENSG00000178573.7	NA	brown
ENSG00000178691.11	NA	brown
ENSG00000178694.10	NA	brown
ENSG00000178695.6	NA	brown
ENSG00000178719.17	NA	brown
ENSG00000178904.19	NA	brown
ENSG00000178927.19	NA	brown
ENSG00000178952.11	NA	brown
ENSG00000178966.17	NA	brown
ENSG00000178996.14	NA	brown
ENSG00000179021.10	NA	brown
ENSG00000179115.11	NA	brown
ENSG00000179151.13	NA	brown
ENSG00000179361.18	NA	brown
ENSG00000179387.10	NA	brown
ENSG00000179454.14	NA	brown
ENSG00000179456.12	NA	brown
ENSG00000179630.11	NA	brown
ENSG00000179941.9	NA	brown
ENSG00000179950.15	NA	brown
ENSG00000179958.10	NA	brown
ENSG00000180008.9	NA	brown
ENSG00000180104.16	NA	brown
ENSG00000180233.11	NA	brown
ENSG00000180329.14	NA	brown
ENSG00000180370.10	NA	brown
ENSG00000180530.11	NA	brown
ENSG00000180628.15	NA	brown
ENSG00000180667.11	NA	brown
ENSG00000180694.14	NA	brown
ENSG00000180773.15	NA	brown
ENSG00000180917.18	NA	brown
ENSG00000180957.19	NA	brown
ENSG00000180964.17	NA	brown
ENSG00000181027.11	NA	brown
ENSG00000181045.15	NA	brown
ENSG00000181061.14	NA	brown
ENSG00000181135.16	NA	brown
ENSG00000181163.14	NA	brown
ENSG00000181381.15	NA	brown
ENSG00000181450.18	NA	brown
ENSG00000181458.10	NA	brown
ENSG00000181472.5	NA	brown
ENSG00000181513.15	NA	brown
ENSG00000181523.13	NA	brown
ENSG00000181704.12	NA	brown
ENSG00000181744.9	NA	brown
ENSG00000181827.16	NA	brown
ENSG00000181904.9	NA	brown
ENSG00000181915.6	NA	brown
ENSG00000182093.16	NA	brown
ENSG00000182220.15	NA	brown
ENSG00000182263.14	NA	brown
ENSG00000182287.15	NA	brown
ENSG00000182359.15	NA	brown
ENSG00000182400.15	NA	brown
ENSG00000182446.15	NA	brown
ENSG00000182473.22	NA	brown
ENSG00000182504.12	NA	brown
ENSG00000182552.15	NA	brown
ENSG00000182628.13	NA	brown
ENSG00000182670.14	NA	brown
ENSG00000182827.9	NA	brown
ENSG00000182831.12	NA	brown
ENSG00000182872.16	NA	brown
ENSG00000182903.16	NA	brown
ENSG00000182952.5	NA	brown
ENSG00000183077.16	NA	brown
ENSG00000183098.12	NA	brown
ENSG00000183137.16	NA	brown
ENSG00000183161.6	NA	brown
ENSG00000183258.12	NA	brown
ENSG00000183291.18	NA	brown
ENSG00000183340.7	NA	brown
ENSG00000183624.14	NA	brown
ENSG00000183684.8	NA	brown
ENSG00000183735.11	NA	brown
ENSG00000183808.12	NA	brown
ENSG00000183828.15	NA	brown
ENSG00000184007.22	NA	brown
ENSG00000184083.12	NA	brown
ENSG00000184113.10	NA	brown
ENSG00000184203.8	NA	brown
ENSG00000184232.9	NA	brown
ENSG00000184497.13	NA	brown
ENSG00000184517.12	NA	brown
ENSG00000184575.12	NA	brown
ENSG00000184743.13	NA	brown
ENSG00000184898.7	NA	brown
ENSG00000185019.17	NA	brown
ENSG00000185033.15	NA	brown
ENSG00000185127.7	NA	brown
ENSG00000185129.8	NA	brown
ENSG00000185238.13	NA	brown
ENSG00000185278.16	NA	brown
ENSG00000185305.12	NA	brown
ENSG00000185414.20	NA	brown
ENSG00000185515.16	NA	brown
ENSG00000185658.14	NA	brown
ENSG00000185716.12	NA	brown
ENSG00000185728.17	NA	brown
ENSG00000185787.15	NA	brown
ENSG00000185875.13	NA	brown
ENSG00000185900.11	NA	brown
ENSG00000185947.15	NA	brown
ENSG00000186017.16	NA	brown
ENSG00000186063.13	NA	brown
ENSG00000186106.11	NA	brown
ENSG00000186130.5	NA	brown
ENSG00000186298.12	NA	brown
ENSG00000186432.10	NA	brown
ENSG00000186448.15	NA	brown
ENSG00000186501.15	NA	brown
ENSG00000186687.16	NA	brown
ENSG00000186716.21	NA	brown
ENSG00000186767.7	NA	brown
ENSG00000186815.13	NA	brown
ENSG00000186994.12	NA	brown
ENSG00000187079.20	NA	brown
ENSG00000187147.19	NA	brown
ENSG00000187231.14	NA	brown
ENSG00000187257.16	NA	brown
ENSG00000187325.5	NA	brown
ENSG00000187535.14	NA	brown
ENSG00000187546.14	NA	brown
ENSG00000187735.16	NA	brown
ENSG00000187790.12	NA	brown
ENSG00000187838.17	NA	brown
ENSG00000187840.5	NA	brown
ENSG00000187866.10	NA	brown
ENSG00000188171.17	NA	brown
ENSG00000188343.14	NA	brown
ENSG00000188428.20	NA	brown
ENSG00000188529.15	NA	brown
ENSG00000188647.13	NA	brown
ENSG00000188725.8	NA	brown
ENSG00000188807.13	NA	brown
ENSG00000188811.14	NA	brown
ENSG00000188878.20	NA	brown
ENSG00000188994.14	NA	brown
ENSG00000189050.16	NA	brown
ENSG00000189079.18	NA	brown
ENSG00000189159.16	NA	brown
ENSG00000189180.16	NA	brown
ENSG00000189195.15	NA	brown
ENSG00000189266.13	NA	brown
ENSG00000189403.15	NA	brown
ENSG00000196072.12	NA	brown
ENSG00000196227.11	NA	brown
ENSG00000196233.14	NA	brown
ENSG00000196235.14	NA	brown
ENSG00000196323.14	NA	brown
ENSG00000196405.13	NA	brown
ENSG00000196411.10	NA	brown
ENSG00000196437.12	NA	brown
ENSG00000196504.21	NA	brown
ENSG00000196505.11	NA	brown
ENSG00000196535.20	NA	brown
ENSG00000196586.17	NA	brown
ENSG00000196659.10	NA	brown
ENSG00000196693.15	NA	brown
ENSG00000196776.17	NA	brown
ENSG00000196792.12	NA	brown
ENSG00000196850.6	NA	brown
ENSG00000196865.4	NA	brown
ENSG00000196911.12	NA	brown
ENSG00000196923.14	NA	brown
ENSG00000196937.11	NA	brown
ENSG00000196950.14	NA	brown
ENSG00000196967.11	NA	brown
ENSG00000197008.10	NA	brown
ENSG00000197013.11	NA	brown
ENSG00000197020.12	NA	brown
ENSG00000197044.11	NA	brown
ENSG00000197045.14	NA	brown
ENSG00000197050.11	NA	brown
ENSG00000197056.11	NA	brown
ENSG00000197121.15	NA	brown
ENSG00000197128.13	NA	brown
ENSG00000197147.15	NA	brown
ENSG00000197170.10	NA	brown
ENSG00000197223.12	NA	brown
ENSG00000197323.12	NA	brown
ENSG00000197557.7	NA	brown
ENSG00000197563.11	NA	brown
ENSG00000197586.13	NA	brown
ENSG00000197594.14	NA	brown
ENSG00000197601.14	NA	brown
ENSG00000197619.15	NA	brown
ENSG00000197713.15	NA	brown
ENSG00000197779.15	NA	brown
ENSG00000197780.11	NA	brown
ENSG00000197782.15	NA	brown
ENSG00000197822.12	NA	brown
ENSG00000197841.15	NA	brown
ENSG00000197860.10	NA	brown
ENSG00000197885.11	NA	brown
ENSG00000197930.13	NA	brown
ENSG00000197969.14	NA	brown
ENSG00000197982.14	NA	brown
ENSG00000198015.14	NA	brown
ENSG00000198042.11	NA	brown
ENSG00000198060.10	NA	brown
ENSG00000198087.7	NA	brown
ENSG00000198089.16	NA	brown
ENSG00000198142.5	NA	brown
ENSG00000198146.4	NA	brown
ENSG00000198160.15	NA	brown
ENSG00000198252.12	NA	brown
ENSG00000198315.11	NA	brown
ENSG00000198363.18	NA	brown
ENSG00000198380.13	NA	brown
ENSG00000198455.5	NA	brown
ENSG00000198464.14	NA	brown
ENSG00000198498.10	NA	brown
ENSG00000198586.14	NA	brown
ENSG00000198612.11	NA	brown
ENSG00000198642.7	NA	brown
ENSG00000198682.13	NA	brown
ENSG00000198689.13	NA	brown
ENSG00000198743.7	NA	brown
ENSG00000198746.13	NA	brown
ENSG00000198791.12	NA	brown
ENSG00000198815.9	NA	brown
ENSG00000198829.6	NA	brown
ENSG00000198833.7	NA	brown
ENSG00000198839.10	NA	brown
ENSG00000198843.14	NA	brown
ENSG00000198844.12	NA	brown
ENSG00000198853.12	NA	brown
ENSG00000198856.13	NA	brown
ENSG00000198860.14	NA	brown
ENSG00000198862.14	NA	brown
ENSG00000198887.9	NA	brown
ENSG00000198898.16	NA	brown
ENSG00000198908.12	NA	brown
ENSG00000198919.13	NA	brown
ENSG00000198933.11	NA	brown
ENSG00000198947.18	NA	brown
ENSG00000198948.12	NA	brown
ENSG00000198954.9	NA	brown
ENSG00000203644.3	NA	brown
ENSG00000203668.3	NA	brown
ENSG00000204130.14	NA	brown
ENSG00000204160.12	NA	brown
ENSG00000204186.10	NA	brown
ENSG00000204217.16	NA	brown
ENSG00000204231.11	NA	brown
ENSG00000204316.13	NA	brown
ENSG00000204370.13	NA	brown
ENSG00000204371.12	NA	brown
ENSG00000204435.15	NA	brown
ENSG00000204463.14	NA	brown
ENSG00000204524.7	NA	brown
ENSG00000204536.15	NA	brown
ENSG00000204560.10	NA	brown
ENSG00000204590.13	NA	brown
ENSG00000204599.16	NA	brown
ENSG00000204899.6	NA	brown
ENSG00000204923.4	NA	brown
ENSG00000205133.12	NA	brown
ENSG00000205189.13	NA	brown
ENSG00000205208.5	NA	brown
ENSG00000205213.14	NA	brown
ENSG00000205250.9	NA	brown
ENSG00000205269.6	NA	brown
ENSG00000205423.12	NA	brown
ENSG00000205707.11	NA	brown
ENSG00000205744.10	NA	brown
ENSG00000205765.10	NA	brown
ENSG00000205808.7	NA	brown
ENSG00000205835.9	NA	brown
ENSG00000206418.5	NA	brown
ENSG00000206560.12	NA	brown
ENSG00000211455.8	NA	brown
ENSG00000211456.14	NA	brown
ENSG00000211460.12	NA	brown
ENSG00000213047.13	NA	brown
ENSG00000213064.10	NA	brown
ENSG00000213096.11	NA	brown
ENSG00000213160.10	NA	brown
ENSG00000213281.5	NA	brown
ENSG00000213341.11	NA	brown
ENSG00000213445.10	NA	brown
ENSG00000213465.8	NA	brown
ENSG00000213516.10	NA	brown
ENSG00000213639.11	NA	brown
ENSG00000213672.8	NA	brown
ENSG00000213923.13	NA	brown
ENSG00000214367.10	NA	brown
ENSG00000214413.9	NA	brown
ENSG00000214655.11	NA	brown
ENSG00000214960.11	NA	brown
ENSG00000215114.10	NA	brown
ENSG00000215472.10	NA	brown
ENSG00000215644.10	NA	brown
ENSG00000215717.7	NA	brown
ENSG00000218739.10	NA	brown
ENSG00000219545.12	NA	brown
ENSG00000221823.11	NA	brown
ENSG00000221838.10	NA	brown
ENSG00000221909.3	NA	brown
ENSG00000223953.6	NA	brown
ENSG00000224531.6	NA	brown
ENSG00000225830.16	NA	brown
ENSG00000227057.10	NA	brown
ENSG00000232040.4	NA	brown
ENSG00000234456.10	NA	brown
ENSG00000234545.8	NA	brown
ENSG00000235173.7	NA	brown
ENSG00000235609.7	NA	brown
ENSG00000237765.8	NA	brown
ENSG00000238164.6	NA	brown
ENSG00000239305.7	NA	brown
ENSG00000241399.7	NA	brown
ENSG00000242616.4	NA	brown
ENSG00000243279.4	NA	brown
ENSG00000244115.1	NA	brown
ENSG00000247556.7	NA	brown
ENSG00000248487.10	NA	brown
ENSG00000248685.6	NA	brown
ENSG00000249042.6	NA	brown
ENSG00000250722.6	NA	brown
ENSG00000253598.3	NA	brown
ENSG00000253738.3	NA	brown
ENSG00000254004.7	NA	brown
ENSG00000254685.8	NA	brown
ENSG00000254901.8	NA	brown
ENSG00000255112.3	NA	brown
ENSG00000255302.5	NA	brown
ENSG00000255529.9	NA	brown
ENSG00000256043.5	NA	brown
ENSG00000257103.9	NA	brown
ENSG00000258289.10	NA	brown
ENSG00000258818.4	NA	brown
ENSG00000259171.1	NA	brown
ENSG00000259976.3	NA	brown
ENSG00000261799.1	NA	brown
ENSG00000261824.8	NA	brown
ENSG00000265479.7	NA	brown
ENSG00000265808.4	NA	brown
ENSG00000265817.4	NA	brown
ENSG00000266967.7	NA	brown
ENSG00000267056.2	NA	brown
ENSG00000267673.7	NA	brown
ENSG00000269858.6	NA	brown
ENSG00000272686.1	NA	brown
ENSG00000272886.6	NA	brown
ENSG00000273015.3	NA	brown
ENSG00000273841.6	NA	brown
ENSG00000275052.5	NA	brown
ENSG00000277443.3	NA	brown
ENSG00000278535.5	NA	brown
ENSG00000278967.1	NA	brown
ENSG00000278970.4	NA	brown
ENSG00000280087.1	NA	brown
ENSG00000280088.1	NA	brown
ENSG00000280347.1	NA	brown
ENSG00000289047.2	NA	brown
ENSG00000291141.1	NA	brown
ENSG00000291152.1	NA	brown
